Id,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,LotFrontage,Total Area,SalePrice
802,4800,4,1916,1990,0,197,999,1196,1196,0,1196,1,1,0,2,1,5,0,1957,2,440,0,0,0,0,0,40,4030,109900
803,8199,7,2005,2005,0,648,80,728,728,728,1456,1,2,1,3,1,7,1,2005,2,410,36,18,0,0,0,63,4108,189000
804,13891,9,2008,2009,424,0,1734,1734,1734,1088,2822,0,3,1,4,1,12,1,2009,3,1020,52,170,0,192,0,107,9240,582933
805,9000,5,1954,1954,0,812,124,936,1128,0,1128,0,1,0,2,1,5,0,1954,1,286,0,0,0,0,0,75,3479,118000
806,12274,7,2008,2008,256,0,1417,1417,1428,0,1428,0,2,0,3,1,6,0,2008,2,554,0,60,0,0,0,91,5145,227680
807,9750,5,1967,1967,0,400,100,980,980,0,980,0,2,0,3,1,6,0,1967,1,384,68,0,0,0,0,75,2914,135500
808,21384,5,1923,2004,0,1309,15,1324,1072,504,1576,2,1,1,3,1,6,1,1923,2,528,0,312,0,0,0,144,5320,223500
809,13400,5,1966,1966,1047,516,380,1024,1086,0,1086,1,1,0,3,1,6,1,1966,2,484,0,0,0,0,0,85,4601,159950
810,8100,5,1898,1965,0,0,849,849,1075,1063,2138,0,2,0,2,3,11,0,1910,2,360,40,156,0,0,0,90,5683,106000
811,10140,6,1974,1999,99,663,0,1040,1309,0,1309,1,1,1,3,1,5,1,1974,2,484,265,0,0,0,648,78,4780,181000
812,4438,6,2004,2004,169,662,186,848,848,0,848,1,1,0,1,1,4,1,2004,2,420,140,0,0,0,0,0,3275,144500
813,8712,5,1952,1952,0,0,540,540,1044,0,1044,0,1,0,2,1,4,0,1952,2,504,0,0,0,0,0,66,3133,55993
814,9750,6,1958,1958,243,608,834,1442,1442,0,1442,0,1,1,4,1,7,0,1958,1,301,0,0,275,0,0,75,5147,157900
815,8248,5,1918,1950,0,0,686,686,686,564,1250,0,1,1,3,1,7,0,1955,1,280,207,0,96,0,0,45,3771,116000
816,12137,7,1998,1998,442,0,1649,1649,1661,0,1661,0,2,0,3,1,6,0,1998,2,598,0,34,0,0,0,48,6047,224900
817,11425,5,1954,1954,0,486,522,1008,1008,0,1008,0,1,0,2,1,4,1,1954,1,275,0,0,120,0,0,0,3420,137000
818,13265,8,2002,2002,148,1218,350,1568,1689,0,1689,1,2,0,3,1,7,2,2002,3,857,150,59,0,0,0,0,6163,271000
819,8816,6,1971,1971,80,504,506,1010,1052,0,1052,1,1,0,3,1,6,0,1971,2,440,0,0,0,0,0,80,3636,155000
820,6371,7,2009,2010,128,733,625,1358,1358,0,1358,1,2,0,2,1,6,1,2010,2,484,192,35,0,0,0,44,4916,224000
821,7226,7,2003,2003,0,0,798,798,798,842,1640,0,2,1,3,1,6,0,2003,2,595,0,45,0,0,0,72,4721,183000
822,6000,4,1953,1953,0,0,936,936,936,0,936,0,1,0,2,1,4,0,1974,2,576,0,32,112,0,0,60,3529,93000
823,12394,7,2003,2003,0,0,847,847,847,886,1733,0,2,1,3,1,7,1,2003,2,433,100,48,0,0,0,0,4897,225000
824,9900,6,1940,1950,0,0,778,778,944,545,1489,0,2,0,3,1,7,1,1940,1,240,335,0,0,0,0,60,4333,139500
825,11216,8,2006,2006,0,0,1489,1489,1489,0,1489,0,2,0,3,1,7,1,2006,2,776,0,140,0,0,0,81,5385,232600
826,14803,10,2007,2008,816,1636,442,2078,2084,0,2084,1,2,0,2,1,7,1,2007,3,1220,188,45,0,0,0,114,8518,385000
827,6130,5,1924,1950,0,784,0,784,784,0,784,1,1,0,2,1,5,0,0,0,0,0,0,116,0,0,50,2470,109500
828,8529,7,2001,2001,0,20,1434,1454,1434,0,1434,0,2,0,3,1,6,1,2001,2,527,290,39,0,0,0,65,5180,189000
829,28698,5,1967,1967,0,249,0,1013,1160,966,2126,0,2,1,3,1,7,0,1967,2,538,486,0,0,225,0,0,5753,185000
830,2544,7,2005,2005,0,0,600,600,520,623,1223,0,2,1,2,1,4,0,2005,2,480,0,166,0,0,0,24,3615,147400
831,11900,6,1957,1957,387,1040,352,1392,1392,0,1392,1,1,1,3,1,6,2,1957,2,458,0,0,0,192,0,80,5216,166000
832,3180,7,2005,2005,0,0,600,600,520,600,1200,0,2,1,2,1,4,0,2005,2,480,0,166,0,0,0,30,3569,151000
833,9548,7,2003,2003,223,483,458,941,941,888,1829,1,2,1,3,1,7,1,2003,2,613,192,39,0,0,0,44,5670,237000
834,10004,6,1964,1964,180,196,975,1516,1516,0,1516,0,1,1,3,1,6,0,1964,2,472,0,0,0,152,0,100,5009,167000
835,7875,5,1961,1961,136,572,572,1144,1144,0,1144,1,1,0,3,1,6,0,1961,2,456,0,0,0,0,0,75,4026,139950
836,9600,4,1950,1995,0,442,625,1067,1067,0,1067,0,2,0,2,1,4,0,1996,2,436,290,0,0,0,0,60,3929,128000
837,8100,5,1948,1973,0,338,1221,1559,1559,0,1559,1,1,0,2,1,5,0,1948,2,812,0,116,230,0,0,90,5837,153500
838,1680,6,1973,1973,158,330,153,483,483,504,987,1,1,1,2,1,5,0,1973,1,264,0,0,0,0,0,21,2882,100000
839,9525,5,1995,2006,0,0,1099,1099,1099,0,1099,0,1,1,3,1,6,0,1999,1,352,278,0,0,0,0,75,3929,144000
840,11767,5,1946,1995,0,352,416,768,768,432,1200,0,1,0,3,1,6,0,1946,1,240,0,0,0,0,0,70,3409,130500
841,12155,6,1925,1950,0,156,516,672,810,672,1482,0,2,0,4,1,7,0,1934,1,400,0,0,254,0,0,0,4292,140000
842,10440,5,1904,2002,0,0,650,650,958,581,1539,0,2,0,3,1,8,1,1983,2,686,70,78,68,0,0,60,4632,157500
843,9020,6,1966,1966,183,312,276,1127,1165,0,1165,1,1,1,3,1,6,0,1966,2,490,0,129,0,0,0,82,3723,174900
844,8000,5,1961,1961,0,0,1800,1800,1800,0,1800,0,2,0,6,2,10,0,0,0,0,0,0,0,0,0,80,5402,141000
845,12665,5,1915,1950,0,0,876,876,876,540,1416,0,1,1,4,1,7,1,1949,3,720,418,0,194,0,0,100,5042,153900
846,16647,5,1975,1981,0,1390,0,1390,1701,0,1701,1,2,0,3,1,6,2,1975,2,611,0,0,0,0,0,0,5406,171000
847,9317,7,1993,1993,137,513,227,740,1006,769,1775,1,2,1,3,1,7,1,1993,2,425,234,72,192,0,0,75,5354,213000
848,15523,5,1972,1972,0,460,404,864,864,0,864,1,1,0,3,1,5,1,1972,1,338,0,0,0,0,0,36,2932,133500
849,45600,6,1908,1997,0,0,907,907,1307,1051,2358,0,3,0,5,1,10,1,1908,2,360,486,40,0,175,0,75,6687,240000
850,9600,6,1976,1994,360,0,528,528,1094,761,1855,0,2,1,3,1,7,1,1976,2,512,113,100,0,0,0,80,5326,187000
851,4435,6,2003,2003,170,659,189,848,848,0,848,1,1,0,1,1,3,0,2003,2,420,140,0,0,0,0,36,3276,131500
852,3196,8,2003,2003,40,0,1273,1273,1456,0,1456,0,2,0,2,1,7,1,2003,2,400,143,20,0,0,0,0,4790,215000
853,7128,7,1941,1950,0,364,554,918,918,728,1646,0,2,0,4,1,7,2,1941,1,240,0,0,0,126,0,53,4578,164000
854,12095,6,1964,1964,115,564,563,1127,1445,0,1445,0,1,1,3,1,7,1,1964,2,645,180,0,0,0,0,0,4959,158000
855,17920,5,1955,1974,0,306,372,1763,1779,0,1779,1,1,1,3,1,6,1,1955,2,454,0,418,0,312,0,102,5423,170000
856,6897,5,1962,2010,0,659,381,1040,1040,0,1040,1,1,1,3,1,6,0,1962,1,260,0,104,0,0,0,0,3487,127000
857,10970,6,1978,1978,0,505,0,940,1026,0,1026,1,1,0,3,1,5,0,1981,2,576,0,0,34,0,0,0,3169,147000
858,8125,6,1994,1995,0,0,702,702,702,779,1481,0,2,1,3,1,6,1,1994,2,343,0,36,0,0,0,65,4046,174000
859,10400,7,1976,1976,189,0,1090,1090,1370,0,1370,0,2,0,3,1,6,1,1976,2,479,0,0,0,0,0,80,4500,152000
860,11029,6,1968,1984,220,619,435,1054,1512,1142,2654,1,2,1,4,1,9,1,1968,2,619,0,65,0,222,0,0,7492,250000
861,7642,7,1918,1998,0,0,912,912,912,514,1426,0,1,1,3,1,7,1,1925,1,216,0,240,0,0,0,55,4222,189950
862,11625,5,1965,1965,0,841,198,1039,1039,0,1039,1,1,1,3,1,6,0,1965,2,504,0,0,0,0,0,75,3624,131500
863,9672,6,1984,1985,0,338,702,1040,1097,0,1097,0,2,0,3,1,6,0,1986,2,480,0,0,0,0,0,81,3716,152000
864,7931,5,1959,1959,0,1148,0,1148,1148,0,1148,1,1,0,3,1,6,0,1959,1,672,0,0,0,0,0,70,4118,132500
865,8640,7,2007,2008,0,0,1372,1372,1372,0,1372,0,2,0,3,1,6,0,2008,2,529,0,140,0,0,0,72,4787,250580
866,8750,5,1970,1970,76,828,174,1002,1002,0,1002,1,1,0,3,1,5,0,1973,2,902,0,0,0,0,0,0,3986,148500
867,10656,8,2006,2007,274,0,1638,1638,1646,0,1646,0,2,0,3,1,6,1,2007,3,870,192,80,0,0,0,67,6348,248900
868,6970,4,1961,1961,0,932,108,1040,1120,0,1120,1,1,1,3,1,5,0,1961,2,544,168,0,0,0,0,85,3995,129000
869,14762,5,1948,1950,0,0,0,0,1547,720,2320,0,2,0,2,1,7,1,1979,2,672,120,144,0,0,0,0,5525,169000
870,9938,7,1993,1994,246,750,300,1050,1062,887,1949,1,2,1,3,1,8,1,1993,2,574,156,90,0,0,0,80,6018,236000
871,6600,5,1962,1962,0,0,894,894,894,0,894,0,1,0,2,1,5,0,1962,1,308,0,0,0,0,0,60,2991,109500
872,8750,6,1998,1998,116,505,299,804,804,878,1682,0,2,1,3,1,7,0,1998,2,523,0,77,0,0,0,70,4887,200500
873,8892,5,1953,1996,0,0,105,105,910,0,910,0,1,0,3,1,5,0,1953,2,414,196,0,150,0,0,74,2686,116000
874,12144,5,1949,1950,0,375,457,832,1036,0,1268,0,1,0,3,1,6,1,1949,1,288,0,28,0,0,0,60,3453,133000
875,5720,5,1941,1950,0,0,676,676,676,455,1131,0,1,1,3,1,5,0,1941,1,200,26,0,0,0,0,52,3166,66500
876,9000,8,2007,2007,0,64,1120,1184,1184,1426,2610,0,2,1,4,1,11,1,2007,2,550,208,364,0,0,0,75,7529,303477
877,25286,4,1963,1963,0,633,431,1064,1040,0,1040,1,1,0,3,1,5,0,1963,2,648,0,0,0,0,0,94,3794,132250
878,8834,9,2004,2005,216,1170,292,1462,1462,762,2224,1,2,1,4,1,10,1,2004,3,738,184,0,0,0,0,74,7052,350000
879,11782,5,1961,1995,0,899,210,1109,1155,0,1155,1,1,0,3,1,6,0,1987,2,576,192,0,0,0,0,88,4189,148000
880,7000,5,1978,2005,90,646,218,864,864,0,864,1,1,0,3,1,6,0,1978,1,336,0,0,0,0,0,0,3020,136500
881,7024,5,2005,2006,0,980,110,1090,1090,0,1090,1,1,1,2,1,5,0,2005,2,450,0,49,0,0,0,60,3772,157000
882,13758,7,1990,1991,117,902,254,1156,1187,530,1717,0,2,1,3,1,7,1,1990,2,400,168,36,0,0,0,44,5314,187500
883,9636,6,1992,1993,0,0,808,808,808,785,1593,0,2,1,3,1,7,1,1993,2,389,342,40,0,0,0,0,4768,178000
884,6204,4,1912,1950,0,0,795,795,954,795,2230,1,1,0,5,1,10,0,1997,1,440,0,188,0,0,0,60,5404,118500
885,7150,5,1967,1967,60,432,460,892,892,0,892,0,1,0,3,1,5,0,1967,1,288,0,0,0,0,0,65,3025,100000
886,5119,9,1999,2000,60,1238,460,1698,1709,0,1709,1,2,0,2,1,5,1,1999,2,506,97,65,0,0,0,50,5847,328900
887,8393,5,1959,2005,122,528,1098,1626,1712,0,1712,0,2,0,4,2,8,0,2005,2,588,272,54,0,0,0,70,6088,145000
888,16466,5,1955,1955,0,0,816,816,872,521,1393,0,1,1,3,1,8,0,1955,1,300,121,0,0,265,0,59,4290,135500
889,15865,8,1970,1970,0,351,1043,2217,2217,0,2217,1,2,0,4,1,8,1,1970,2,621,81,207,0,224,0,95,6964,268000
890,12160,6,1953,1953,90,1024,481,1505,1505,0,1505,1,1,0,2,1,6,1,1953,2,505,0,0,0,0,0,128,5112,149500
891,8064,5,1949,2006,0,0,672,672,672,252,924,0,1,0,3,1,6,1,2003,2,576,0,0,0,0,0,60,3097,122900
892,11184,6,1978,1978,92,226,192,918,918,765,1683,0,2,1,3,1,7,1,1978,2,440,243,0,0,0,0,70,4562,172500
893,8414,6,1963,2003,0,663,396,1059,1068,0,1068,0,1,0,3,1,6,0,1963,1,264,192,0,0,0,0,70,3652,154500
894,13284,5,1954,1954,0,1064,319,1383,1383,0,1383,1,1,0,3,1,6,1,1954,1,354,511,116,0,0,0,0,5132,165000
895,7018,5,1979,1979,0,0,0,0,1535,0,1535,0,2,0,4,2,8,0,1979,2,400,0,0,0,0,0,64,3472,118858
896,7056,6,1963,1963,415,400,380,780,983,813,1796,1,1,1,4,1,8,1,1963,2,483,0,50,0,0,0,71,5323,140000
897,8765,4,1936,1950,0,285,666,951,951,0,951,0,1,0,2,1,6,0,1936,1,327,0,28,0,0,0,50,3209,106500
898,7018,5,1979,1979,0,0,0,0,1120,1120,2240,0,2,0,6,2,12,0,1979,2,528,154,0,0,0,0,64,5164,142953
899,12919,9,2009,2010,760,2188,142,2330,2364,0,2364,1,2,1,2,1,11,2,2009,3,820,0,67,0,0,0,100,8709,611657
900,6993,5,1961,1994,0,465,447,912,1236,0,1236,0,1,0,3,1,6,1,1961,1,288,0,0,0,0,0,65,3673,135000
901,7340,4,1971,1971,0,322,536,858,858,0,858,0,1,0,2,1,4,0,1979,1,684,0,0,0,0,0,0,3259,110000
902,8712,5,1957,2000,0,860,132,992,1306,0,1306,1,1,0,2,1,5,0,1968,1,756,0,0,0,0,0,64,4362,153000
903,7875,7,2003,2003,0,0,783,783,807,702,1509,0,2,1,3,1,8,1,2003,2,393,0,75,0,0,0,63,4272,180000
904,14859,7,2006,2006,27,0,1670,1670,1670,0,1670,0,2,0,3,1,7,1,2006,3,690,144,60,0,0,0,50,5933,240000
905,6173,5,1967,1967,75,599,277,876,902,0,902,0,1,0,3,1,6,0,1967,1,288,0,0,0,0,0,0,3044,125500
906,9920,5,1954,1954,110,354,412,1056,1063,0,1063,1,1,0,3,1,6,0,1954,1,280,0,0,164,0,0,80,3448,128000
907,13501,8,2006,2006,208,63,1560,1623,1636,0,1636,1,2,0,3,1,8,1,2006,3,865,0,60,0,0,0,116,6031,255000
908,11500,7,1936,1987,0,223,794,1017,1020,1037,2057,0,1,1,3,1,6,1,1936,1,180,0,0,0,322,0,86,5635,250000
909,8885,5,1983,1983,0,301,239,864,902,0,902,1,1,0,2,1,5,0,1983,2,484,164,0,0,0,0,0,2994,131000
910,12589,6,2005,2005,0,0,742,742,742,742,1484,0,2,1,3,1,8,1,2005,2,390,36,24,0,0,0,149,4163,174000
911,11600,5,1960,1960,361,443,662,1105,1105,1169,2274,0,2,0,5,2,12,0,1960,2,480,0,0,0,0,0,80,6496,154300
912,9286,5,1977,1989,0,196,1072,1268,1268,0,1268,0,1,1,3,1,5,0,1978,1,252,173,0,0,0,0,0,4231,143500
913,6120,5,1925,1950,0,489,279,768,1015,0,1015,0,1,0,3,1,6,0,1925,1,450,0,0,112,120,0,51,3481,88000
914,6270,5,1949,1950,0,284,717,1001,1001,1001,2002,0,2,0,4,2,8,0,1949,3,871,0,0,0,0,0,82,5878,145000
915,3000,6,2009,2009,76,294,318,612,612,612,1224,0,2,1,2,1,4,0,2009,2,528,0,234,0,0,0,30,3901,173733
916,2001,4,1970,1970,80,0,546,546,546,546,1092,0,1,1,3,1,6,0,1970,1,286,0,0,0,0,0,21,3098,75000
917,9000,2,1949,1950,0,50,430,480,480,0,480,1,0,0,1,1,4,0,1958,1,308,0,0,0,0,0,50,1749,35311
918,17140,4,1956,1956,0,1059,75,1134,1229,0,1229,0,1,0,3,1,6,0,1956,1,284,0,0,0,0,0,0,3877,135000
919,13125,7,1991,1991,0,48,422,1104,912,1215,2127,1,2,1,4,1,8,1,1991,3,833,72,192,224,0,0,103,6049,238000
920,11029,6,1958,2002,0,528,245,1184,1414,0,1414,1,1,0,3,1,6,1,1990,2,601,0,51,0,190,0,87,4445,176500
921,8462,6,1994,1994,105,814,114,928,936,785,1721,0,2,1,3,1,7,0,1994,2,471,300,87,0,0,0,70,5336,201000
922,8777,5,1900,2003,0,1084,188,1272,1272,928,2200,2,2,2,4,2,9,0,0,0,0,0,70,0,0,0,67,5748,145900
923,10237,6,2005,2006,0,28,1288,1316,1316,0,1316,0,2,0,3,1,6,1,2005,2,397,100,0,0,0,0,65,4447,169990
924,8012,6,1993,1994,0,165,598,1604,1617,0,1617,1,2,0,2,1,5,1,1993,2,533,0,69,0,0,0,50,4602,193000
925,10240,6,1980,1980,157,625,0,1686,1686,0,1686,1,2,0,3,1,7,1,1980,2,612,384,131,0,0,0,79,5284,207500
926,15611,5,1977,1977,0,767,266,1126,1126,0,1126,0,2,0,3,1,6,0,1977,2,540,180,0,0,0,0,0,4007,175000
927,11999,8,2003,2004,340,0,1181,1181,1234,1140,2374,0,2,1,4,1,10,1,2003,3,656,104,100,0,0,0,93,7132,285000
928,9900,7,1968,1968,342,552,280,832,1098,880,1978,0,2,1,4,1,9,1,1968,2,486,0,43,0,0,0,0,5662,176000
929,11838,8,2001,2001,0,0,1753,1753,1788,0,1788,0,2,0,3,1,7,1,2001,2,522,202,151,0,0,0,0,6206,236500
930,13006,7,1997,1997,285,0,964,964,993,1243,2236,0,2,1,4,1,8,1,1997,2,642,0,0,0,0,0,0,6366,222000
931,8925,8,2007,2007,0,16,1450,1466,1466,0,1466,0,2,0,3,1,7,0,2007,3,610,100,18,0,0,0,73,5128,201000
932,9100,5,1965,1965,0,338,121,925,925,0,925,0,1,0,2,1,5,0,1965,1,429,0,0,0,0,0,70,2739,117500
933,11670,9,2006,2006,302,0,1905,1905,1905,0,1905,0,2,0,3,1,8,1,2006,3,788,0,191,0,0,0,84,6998,320000
934,8487,7,2004,2004,210,20,1480,1500,1500,0,1500,0,2,0,3,1,6,0,2004,2,570,192,36,0,0,0,63,5510,190000
935,27650,7,1960,2007,0,425,160,585,2069,0,2069,1,2,0,4,1,9,1,1960,2,505,0,0,0,0,0,313,5231,242000
936,5825,4,1926,1953,108,0,600,600,747,0,747,0,1,0,1,1,5,0,1953,2,528,0,0,32,0,0,52,2763,79900
937,10083,7,2003,2003,0,833,343,1176,1200,0,1200,1,2,0,2,1,5,0,2003,2,555,0,41,0,0,0,67,4175,184900
938,9675,7,2005,2005,0,341,772,1113,1113,858,1971,0,2,1,3,1,8,1,2005,2,689,0,48,0,0,0,75,5795,253000
939,8760,7,2006,2006,0,464,927,1391,1391,571,1962,0,2,1,3,1,7,0,2006,3,868,0,90,0,0,0,73,6276,239799
940,24090,7,1940,1950,0,0,1032,1032,1207,1196,2403,0,2,0,4,1,10,2,1940,1,349,56,0,318,0,0,0,6563,244400
941,12640,6,1976,1976,0,936,396,1728,1728,0,1728,0,2,0,4,2,8,0,1976,2,574,40,0,0,0,0,55,5404,150900
942,8755,7,1999,1999,298,772,220,992,1022,1038,2060,1,2,1,3,1,8,1,1999,2,390,0,0,0,0,0,0,5804,214000
943,7711,4,1977,1977,0,1440,0,1440,1440,0,1440,2,2,0,4,2,8,0,0,0,0,321,0,0,0,0,42,4645,150000
944,25000,5,1967,1967,0,0,1632,1632,1632,0,1632,0,2,0,4,2,8,0,1967,2,576,0,0,0,0,0,100,5474,143000
945,14375,6,1958,1958,541,111,354,819,1344,0,1344,0,1,0,3,1,7,1,1958,2,525,0,118,0,233,0,0,4571,137500
946,8820,5,1890,1996,0,1088,0,1088,1188,561,1869,0,1,0,2,1,7,0,1963,2,456,48,0,244,0,0,98,5455,124900
947,8163,5,1959,1959,128,748,102,1144,1144,0,1144,1,1,0,3,1,6,1,1959,1,796,86,0,0,0,0,70,4150,143000
948,14536,8,2002,2003,236,1300,316,1616,1629,0,1629,1,2,0,3,1,9,1,2002,3,808,0,252,0,0,0,85,6173,270000
949,14006,7,2002,2002,144,0,936,936,936,840,1776,0,2,1,3,1,7,1,2002,2,474,144,96,0,0,0,65,5349,192500
950,9360,6,1972,2006,0,982,179,1161,1381,0,1381,1,1,1,3,1,5,1,1972,2,676,0,0,0,0,0,78,4602,197500
951,7200,5,1950,2002,0,398,317,864,864,0,864,1,1,0,3,1,5,0,1980,2,720,194,0,0,0,0,60,3359,129000
952,7800,5,1965,1965,0,641,187,828,965,0,965,1,1,0,3,1,6,0,1979,1,300,421,0,0,0,0,60,3481,119900
953,7200,5,1972,2003,0,660,108,768,768,0,768,0,1,0,2,1,5,0,1974,1,396,192,0,0,0,0,60,2893,133900
954,11075,5,1969,1969,232,562,29,784,1168,800,1968,0,2,1,4,1,7,1,1969,2,530,305,189,0,0,0,0,5786,172000
955,9400,6,1975,1975,250,945,0,945,980,0,980,0,2,0,4,0,4,0,0,0,0,0,0,0,0,0,35,3157,127500
956,7136,6,1946,1950,423,484,495,979,979,979,1958,0,2,0,4,2,8,0,1946,2,492,0,0,0,0,0,82,5812,145000
957,1300,6,1980,1980,0,285,276,561,561,668,1229,0,1,1,2,1,5,1,1980,2,462,150,0,0,0,0,24,3633,124000
958,7420,5,1962,1962,0,417,640,1057,1057,0,1057,0,1,0,3,1,6,0,1977,2,576,0,0,0,0,0,70,3748,132000
959,8450,7,2003,2003,0,699,638,1337,1337,0,1337,1,2,0,3,1,6,0,2003,2,531,0,39,0,0,0,65,4584,185000
960,2572,7,1999,1999,0,604,92,696,696,720,1416,1,2,1,3,1,6,0,1999,2,484,0,44,0,0,0,24,4060,155000
961,7207,5,1958,2008,0,696,162,858,858,0,858,1,1,0,2,1,4,0,0,0,0,117,0,0,0,0,50,2693,116500
962,12227,6,1977,1995,424,896,434,1330,1542,1330,2872,1,2,1,4,1,11,1,1977,2,619,550,282,0,0,0,0,8953,272000
963,2308,6,1976,1976,0,556,248,804,804,744,1548,1,2,1,3,1,7,1,1976,2,440,48,0,0,0,0,24,4392,155000
964,11923,9,2007,2007,0,0,1800,1800,1800,0,1800,0,2,0,2,1,7,0,2007,2,702,288,136,0,0,0,122,6528,239000
965,11316,7,2002,2003,44,624,193,817,824,1070,1894,1,2,1,4,1,8,1,2002,2,510,0,40,0,0,0,80,5203,214900
966,10237,6,2005,2007,0,0,783,783,783,701,1484,0,2,1,3,1,8,1,2005,2,393,0,72,0,0,0,65,4219,178900
967,9600,5,1940,1950,0,428,300,728,976,332,1308,1,1,1,2,1,7,2,1940,1,256,0,70,0,0,0,130,3673,160000
968,7390,5,1955,1955,151,902,196,1098,1098,0,1098,1,1,0,3,1,6,0,1955,1,260,0,0,0,0,0,0,3707,135000
969,5925,3,1910,1950,0,0,600,600,600,368,968,0,1,0,2,1,6,0,0,0,0,0,0,0,0,0,50,2537,37900
970,10382,6,1958,1958,105,513,75,588,1095,0,1095,1,1,0,2,1,6,0,1958,1,264,0,0,0,0,0,75,3149,140000
971,10800,4,1949,1950,0,0,720,720,720,472,1192,0,1,1,4,1,6,0,0,0,0,0,0,0,0,0,60,3106,135000
972,2268,7,2003,2004,106,567,197,764,764,862,1626,0,2,0,2,1,6,0,2003,2,474,0,27,0,0,0,36,4625,173000
973,7892,6,1979,1979,0,0,918,918,918,0,918,0,2,0,2,1,5,1,1979,1,264,28,0,0,0,0,55,3048,99500
974,11639,7,2007,2008,0,0,1428,1428,1428,0,1428,0,2,0,3,1,6,0,2007,2,480,0,120,0,0,0,95,4886,182000
975,11414,7,1910,1993,0,0,728,728,1136,883,2019,0,1,0,3,1,8,0,1997,2,532,509,135,0,0,0,60,5943,167500
976,2651,7,2000,2000,0,641,32,673,673,709,1382,1,2,1,3,1,6,0,2000,2,490,153,50,0,0,0,0,4134,165000
977,5900,4,1923,1958,0,0,440,440,869,0,869,0,1,0,2,1,4,0,0,0,0,0,0,0,0,0,51,2179,85500
978,4274,7,2006,2007,0,1106,135,1241,1241,0,1241,1,1,1,1,1,4,0,2007,2,569,0,116,0,0,0,35,4411,199900
979,9450,4,1954,1954,0,552,342,894,894,0,894,0,1,0,3,1,5,0,1999,2,400,0,0,0,0,0,68,3083,110000
980,8816,5,1963,1963,0,651,470,1121,1121,0,1121,1,1,0,3,1,5,0,1963,2,480,0,80,0,0,0,80,3925,139000
981,12122,7,1961,2007,210,867,77,944,999,0,999,1,1,0,3,1,6,0,1961,2,588,144,76,0,0,0,0,3962,178400
982,12203,8,1998,1999,975,854,371,1225,1276,1336,2612,1,2,1,4,1,8,1,1998,3,676,250,0,0,0,0,98,8354,336000
983,3182,7,2007,2007,16,0,1266,1266,1266,0,1266,0,2,0,2,1,6,1,2007,2,388,100,16,0,0,0,43,4320,159895
984,11250,8,2002,2002,0,0,1128,1128,1149,1141,2290,0,2,1,4,1,9,1,2002,2,779,0,0,0,0,0,0,6490,255900
985,10125,5,1977,1977,0,0,0,0,1302,432,1734,0,2,0,4,2,8,0,1977,2,539,0,0,0,0,0,75,4009,126000
986,10880,5,1950,1950,0,1040,124,1164,1164,0,1164,1,1,0,3,1,5,0,1950,1,240,0,48,0,0,0,68,3782,125000
987,5310,6,1910,2003,0,0,485,485,1001,634,1635,0,1,0,2,1,5,0,1950,1,255,394,0,0,0,0,59,4405,117000
988,10159,9,2009,2010,450,1646,284,1930,1940,0,1940,1,2,1,3,1,8,1,2010,3,606,168,95,0,0,0,83,7133,395192
989,12046,6,1976,1976,298,156,692,848,1118,912,2030,0,2,1,4,1,8,1,1976,2,551,0,224,0,0,0,0,5984,195000
990,8125,7,2006,2006,0,0,770,770,778,798,1576,0,2,1,3,1,6,0,2006,2,614,0,50,0,0,0,65,4589,197000
991,9452,8,1997,1998,423,1074,322,1396,1407,985,2392,1,2,1,3,1,7,1,1997,3,870,0,70,0,0,0,82,7547,348000
992,17671,8,1882,1986,0,216,700,916,916,826,1742,0,1,1,4,1,8,1,1925,2,424,0,169,0,0,0,121,4995,168000
993,9760,6,1964,1993,340,536,169,822,1020,831,1851,0,2,1,3,1,7,1,1964,2,440,239,42,0,0,0,80,5471,187000
994,8846,6,2005,2006,0,0,750,750,750,750,1500,0,2,1,3,1,6,0,2005,2,564,0,35,0,0,0,68,4352,173900
995,12456,10,2006,2007,230,1172,528,1700,1718,0,1718,1,2,0,3,1,7,1,2008,3,786,216,48,0,0,0,96,6419,337500
996,4712,4,1946,1950,0,384,363,747,774,456,1230,1,1,1,3,1,5,0,1946,1,305,0,57,0,63,0,51,3635,121600
997,10659,5,1961,1961,0,915,135,1050,1050,0,1050,1,1,0,3,1,6,0,1961,1,368,0,319,0,0,0,0,3839,136500
998,11717,6,1970,1970,571,0,1442,1442,1442,0,1442,0,2,0,2,1,6,1,1970,2,615,371,0,0,0,0,0,5885,185000
999,9786,3,1922,1950,0,0,1007,1007,1077,0,1077,0,1,0,3,1,6,1,1922,1,210,0,100,48,0,0,60,3520,91000
1000,6762,7,2006,2006,24,686,501,1187,1208,0,1208,1,2,0,2,1,6,0,2006,2,632,105,61,0,0,0,64,4428,206000
1001,10206,3,1952,1952,0,0,0,0,944,0,944,0,1,0,2,1,4,0,1956,2,528,0,0,0,0,0,74,2417,82000
1002,5400,5,1920,1950,0,0,691,691,691,0,691,0,1,0,2,1,4,0,1920,1,216,0,20,94,0,0,60,2404,86000
